ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Random_notes
45815361,$14113,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000KM,4.0,Variator,Front,04-May,Right-hand drive,White,6,
45801981,$19601,629,HYUNDAI,Elantra,2015,Sedan,Yes,LPG,1.6,35607KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45429914,$20385,,TOYOTA,Corolla IM,2015,Hatchback,No,Petrol,1.8,,4.0,Manual,Front,04-May,Left wheel,,8,
45642856,$251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45767292,$7213,,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,,4.0,Variator,Front,04-May,Left wheel,,6,
45755558,$470,,CHEVROLET,1500,2017,Jeep,Yes,Petrol,1.4,,4.0,Automatic,Front,04-May,Left wheel,,12,
45669938,$33556,,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,,6.0,Automatic,Front,04-May,Left wheel,,12,
45641645,$392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45772003,$470,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,0KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45732668,$12720,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,111293KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45778719,$12544,765,FORD,Focus,2015,Sedan,No,Petrol,2,72114KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45788525,$9408,-,HONDA,Cr-v,1999,Jeep,No,Petrol,2,1700KM,4.0,Automatic,4x4,04-May,Right-hand drive,White,3,
45815350,$784,765,LEXUS,NX 200,2015,Jeep,Yes,Petrol,2,109336KM,4.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45551566,$13172,-,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,102000KM,6.0,Tiptronic,Front,04-May,Left wheel,Silver,9,
45772816,$470,1426,LINCOLN,Continental,2018,Sedan,Yes,Petrol,2.7,25790KM,6.0,Automatic,Front,04-May,Left wheel,White,12,
45451626,$17876,585,HYUNDAI,Elantra sport limited,2013,Sedan,Yes,Petrol,1.8,117920KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45815541,$4234,-,BMW,520 I,1992,Sedan,Yes,Petrol,2,300000KM,6.0,Manual,Rear,04-May,Left wheel,Green,2,
45766096,$1725,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,107155KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45775406,$7527,-,FORD,Transit,1997,Microbus,Yes,Diesel,2.5,1000KM,4.0,Manual,Rear,04-May,Left wheel,White,0,
45813075,$941,,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,2,,4.0,Automatic,Front,04-May,Left wheel,,12,
45813464,$94,1301,BMW,650,2014,Sedan,Yes,Petrol,4.4,0KM,8.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45816061,$5645,-,TOYOTA,Celica,2000,Coupe,Yes,Petrol,1.8,204000KM,4.0,Manual,Front,02-Mar,Right-hand drive,Silver,6,
45797217,$28523,,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,,4.0,Automatic,Front,04-May,Left wheel,,4,
45769781,$470,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874KM,4.0,Automatic,4x4,04-May,Left wheel,Black,12,
45113029,$8781,-,VOLKSWAGEN,Caddy,2003,Goods wagon,No,Diesel,1.9,200000KM,4.0,Manual,Front,02-Mar,Left wheel,White,0,
45803274,$10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,417661KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45766620,$46101,,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45810374,$78,584,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,87538KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45754310,$3607,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,290280KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45803407,$15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,284189KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45802833,$46101,,SKODA,Octavia Scout,2015,Sedan,No,Diesel,2.0 Turbo,,4.0,Tiptronic,4x4,04-May,Left wheel,,10,
45785571,$10976,-,SUZUKI,SX4,2012,Sedan,No,Petrol,2,93900KM,4.0,Tiptronic,Front,04-May,Left wheel,Silver,4,
45732829,$10036,,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45804057,$47537,,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,,4.0,Automatic,Front,04-May,Left wheel,,4,
45730868,$18124,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,160000KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45798410,$12858,,HYUNDAI,Lantra,2013,Sedan,No,Petrol,1.8,,4.0,Automatic,Front,04-May,Left wheel,,8,
45543272,$9408,1107,OPEL,Astra,2007,Universal,Yes,Diesel,1.7 Turbo,0KM,4.0,Manual,Front,04-May,Left wheel,Silver,10,
44886390,$16621,781,TOYOTA,RAV 4,2012,Sedan,No,Petrol,2.5,76000KM,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,8,
45776730,$17249,,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,,4.0,Automatic,Front,04-May,Left wheel,,4,
45753393,$1254,-,MITSUBISHI,Lancer,1997,Sedan,No,Petrol,1.3,100000KM,4.0,Manual,Rear,04-May,Left wheel,Red,0,
45802100,$23129,779,HYUNDAI,H1,2013,Universal,Yes,Diesel,2.5,197441KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45771439,$1333,,FORD,Fusion,2010,Sedan,Yes,Petrol,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45373035,$15994,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,78000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,
45618967,$13172,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811KM,8.0,Automatic,4x4,04-May,Left wheel,Black,12,
45539065,$17562,308,TOYOTA,Prius C,2015,Sedan,No,Hybrid,1.5,88000KM,4.0,Automatic,Front,04-May,Left wheel,White,10,
45417261,$5645,-,NISSAN,March,2004,Minivan,No,CNG,2.4,150000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
45814977,$3,-,MERCEDES-BENZ,G 55 AMG,2020,Jeep,Yes,LPG,1.8 Turbo,1212KM,12.0,Manual,4x4,>5,Left wheel,Purple,0,
45810505,$15681,694,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,168000KM,4.0,Manual,Front,02-Mar,Left wheel,White,0,
45811555,$13172,-,MERCEDES-BENZ,B 180,2009,Hatchback,Yes,Diesel,2.0 Turbo,151000KM,4.0,Tiptronic,Front,04-May,Left wheel,Beige,8,
45661660,$549,,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,,6.0,Automatic,4x4,04-May,Left wheel,,12,
45797234,$24433,,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45790610,$21953,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,75419KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45807513,$392,697,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,133408KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45774371,$62722,-,HUMMER,H2,2004,Jeep,Yes,Petrol,6,100070KM,8.0,Automatic,4x4,04-May,Left wheel,Black,6,
45787669,$18817,-,MERCEDES-BENZ,ML 350,2005,Jeep,Yes,Petrol,3.5,256000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Golden,8,
45802351,$24559,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,68578KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45778126,$4077,,VOLKSWAGEN,Vento,1994,Sedan,No,Petrol,1.8,,4.0,Manual,Front,04-May,Left wheel,,2,
45505872,$16308,-,HONDA,FIT,2013,Hatchback,No,Petrol,1.5,110325KM,4.0,Automatic,Front,04-May,Right-hand drive,Grey,12,
45617663,$16935,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,205712KM,4.0,Automatic,Front,04-May,Left wheel,Brown,8,
45797459,$10381,,HYUNDAI,Elantra,2008,Sedan,Yes,Petrol,1.6,,4.0,Automatic,Front,04-May,Left wheel,,4,
45808574,$549,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,297496KM,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45802482,$10986,687,HYUNDAI,I30,2010,Hatchback,Yes,Petrol,1.6,157730KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45544760,$94,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,150000KM,4.0,Variator,Front,04-May,Right-hand drive,Black,4,
45766759,$30000,-,NISSAN,X-Trail,2018,Pickup,Yes,Petrol,2.5,18794KM,12.0,Automatic,4x4,>5,Left wheel,Black,12,
45778634,$12231,730,HYUNDAI,Veloster,2016,Coupe,Yes,Petrol,1.6 Turbo,42000KM,4.0,Manual,Front,04-May,Left wheel,Red,0,
45816087,$11133,1277,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,56150KM,4.0,Automatic,Front,02-Mar,Left wheel,Blue,12,
45802232,$36235,,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45810498,$36166,831,CHEVROLET,Orlando,2017,Jeep,Yes,Diesel,1.6,71400KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803268,$6837,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,518650KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45772749,$862,1588,SUBARU,Forester,2007,Jeep,Yes,Petrol,2.5,311206KM,4.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45810787,$20071,-,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,112000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45767331,$4547,475,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190KM,4.0,Automatic,Front,04-May,Left wheel,Blue,0,
37812584,$40,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,120000KM,4.0,Variator,Front,04-May,Right-hand drive,Beige,0,
45812740,$6272,,CADILLAC,ATS,2013,Sedan,Yes,Petrol,2.5,,4.0,Automatic,Rear,04-May,Left wheel,,12,
45808580,$3607,,NISSAN,Sentra,2017,Sedan,Yes,Petrol,1.6,,4.0,Automatic,Front,04-May,Left wheel,,12,
45791621,$16308,,KIA,Optima,2012,Sedan,No,Petrol,2.4,,6.0,Tiptronic,Front,04-May,Left wheel,,8,
45792663,$7997,,PEUGEOT,807,2003,Minivan,No,Diesel,2.2 Turbo,,4.0,Manual,Front,04-May,Left wheel,,16,
45768987,$18503,-,BMW,X5,2005,Jeep,Yes,Petrol,3,270000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,10,
45797070,$21395,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,144889KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
44298058,$16465,1017,HYUNDAI,Elantra SE,2017,Sedan,No,Petrol,2,69232KM,4.0,Automatic,Front,04-May,Left wheel,Grey,8,
45764434,$314,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306KM,4.0,Automatic,4x4,04-May,Left wheel,Green,0,
45807987,$11917,640,FORD,Escape,2013,Jeep,Yes,Petrol,2,151000KM,4.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45769300,$110,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,0KM,8.0,Automatic,4x4,04-May,Left wheel,White,0,
45765107,$13799,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,172480KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45803057,$51194,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,114000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
43317520,$80,,MERCEDES-BENZ,Vaneo,2003,Minivan,Yes,Diesel,1.7,,4.0,Manual,Front,04-May,Left wheel,,6,
45813439,$784,891,BMW,320,2016,Sedan,Yes,Petrol,2,88203KM,4.0,Automatic,4x4,04-May,Left wheel,Black,12,
45792996,$4704,-,VOLKSWAGEN,Jetta,1999,Sedan,Yes,Petrol,2,185000KM,4.0,Manual,Front,04-May,Left wheel,Silver,0,
45633841,$15994,,BMW,X5,2015,Jeep,Yes,Petrol,3,,6.0,Automatic,4x4,04-May,Left wheel,,0,
45748854,$23521,-,MERCEDES-BENZ,Vito,2006,Goods wagon,No,Diesel,2.2 Turbo,193102KM,4.0,Manual,Rear,04-May,Left wheel,White,2,
45803111,$7683,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,21500KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45638927,$2822,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,103498KM,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45804303,$45674,749,JEEP,Compass,2014,Jeep,Yes,Petrol,2.4,32769KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45797670,$16935,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,165302KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45624752,$784,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,472304KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45757091,$20385,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8 Turbo,142400KM,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
45801521,$14166,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,170713KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45792091,$10976,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,368000KM,4.0,Automatic,Front,04-May,Left wheel,White,8,
45815365,$7213,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000KM,4.0,Manual,Front,04-May,Left wheel,Blue,4,
45788932,$12231,-,MITSUBISHI,Montero Sport,2002,Coupe,No,Petrol,3,176000KM,6.0,Automatic,4x4,04-May,Left wheel,Green,4,
45792460,$36110,924,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8,27728KM,6.0,Tiptronic,Front,04-May,Left wheel,Silver,8,
45785935,$18503,-,FORD,C-MAX SEL,2012,Hatchback,Yes,Hybrid,2,243200KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45651719,$470,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,202864KM,4.0,Automatic,Front,04-May,Left wheel,Blue,0,
45788778,$15681,753,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,147200KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,
45802613,$12858,702,KIA,Ceed,2009,Sedan,No,Petrol,1.4,15675KM,4.0,Manual,Front,04-May,Left wheel,Blue,0,
45792474,$18189,891,KIA,Optima,2016,Sedan,Yes,Petrol,2,27485KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45804403,$40769,1249,TOYOTA,RAV 4 s p o r t,2017,Jeep,No,Petrol,2.5,76000KM,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45806483,$9879,915,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3,179054KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45147834,$16621,-,FORD,C-MAX,2014,Sedan,Yes,Hybrid,2,254455KM,6.0,Automatic,Front,04-May,Left wheel,White,12,
45777114,$3136,-,SUBARU,Legacy,2005,Goods wagon,No,Petrol,2.0 Turbo,180000KM,6.0,Tiptronic,4x4,04-May,Right-hand drive,Blue,6,
45550602,$29793,-,BMW,X1,2013,Jeep,Yes,Petrol,2.0 Turbo,68000KM,4.0,Tiptronic,4x4,04-May,Left wheel,Orange,12,
45813908,$1098,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Petrol,3.5,110038KM,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,
45792882,$27284,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,105394KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45648188,$470,,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,,4.0,Automatic,Front,04-May,Left wheel,,0,
41645702,$42024,-,TOYOTA,Prius,2016,Hatchback,No,Petrol,1.8,83000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45806790,$549,1076,LEXUS,NX 300,2020,Jeep,Yes,Petrol,2,1792KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45816150,$14740,1077,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,2,27368KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45750142,$50,,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,,4.0,Automatic,Front,04-May,Right-hand drive,,2,
45732083,$96749,1076,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2,6631KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45803235,$10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,333804KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45793007,$5802,876,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.8,156032KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45239291,$9095,642,FORD,Focus,2012,Hatchback,No,Petrol,2,139200KM,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45803325,$10036,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,514781KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45797058,$34905,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,132023KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45787078,$20385,-,FORD,Transit,2007,Microbus,No,Diesel,2.4,0KM,2.0,Manual,Front,04-May,Left wheel,Silver,0,
45810117,$12570,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,135702KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45762525,$5802,,NISSAN,Altima,2016,Sedan,Yes,Petrol,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45549289,$9408,1039,FIAT,Panda,2005,Jeep,No,Petrol,1.2,28000KM,4.0,Manual,4x4,04-May,Left wheel,Sky blue,6,
45808438,$157,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,274981KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45812074,$7840,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,117000KM,4.0,Automatic,Front,04-May,Right-hand drive,Pink,4,
45396242,$20385,-,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,112000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,
45656738,$188,,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,,4.0,Automatic,Front,04-May,Left wheel,,12,
45720197,$8467,994,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.8,0KM,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45802347,$16308,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,96000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,
45814313,$15994,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,118000KM,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10,
45810265,$27190,,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45805009,$13962,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,122222KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45812947,$13485,-,MERCEDES-BENZ,B 170,2007,Sedan,Yes,Petrol,1.7,109600KM,6.0,Tiptronic,Front,04-May,Left wheel,Silver,5,
45810596,$18346,765,CHEVROLET,Orlando,2015,Jeep,Yes,LPG,2,31880KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45802273,$38574,934,HYUNDAI,H1,2015,Universal,Yes,LPG,2.5,132320KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45801805,$16571,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,51994KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45810178,$8947,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,1.6,38254KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45384435,$20385,-,HONDA,Crosstour,2010,Jeep,Yes,Petrol,3.5,176000KM,6.0,Automatic,4x4,04-May,Left wheel,Black,8,
45808446,$1725,1017,FORD,Focus,2017,Sedan,Yes,Petrol,2,105157KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45809379,$23339,639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,143414KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45432702,$20698,-,TOYOTA,Prius s,2013,Hatchback,Yes,Hybrid,1.8,100000KM,4.0,Variator,Front,04-May,Right-hand drive,Silver,9,
45807587,$12544,,MERCEDES-BENZ,ML 350,2007,Jeep,Yes,Petrol,3.5,,6.0,Tiptronic,4x4,04-May,Left wheel,,8,
45763862,$23521,-,TOYOTA,Prius C,2012,Hatchback,Yes,Petrol,1.5,152000KM,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
45363317,$15994,,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,,4.0,Automatic,Front,04-May,Left wheel,,12,
45804786,$40224,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,100369KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45770273,$18189,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,90000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45803611,$34808,1249,HYUNDAI,H1,2017,Minivan,Yes,Diesel,2.5,15602KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45797515,$20266,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,83198KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45799080,$8000,-,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.5 Turbo,169969KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45480524,$8781,-,HONDA,Cr-v,2000,Jeep,Yes,CNG,2,1346320KM,4.0,Automatic,4x4,04-May,Left wheel,White,4,
45789120,$392,,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45798073,$13771,,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,,4.0,Automatic,Front,04-May,Left wheel,,4,
37784235,$31047,-,HYUNDAI,IX35,2011,Jeep,No,Petrol,2,118023KM,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,
45602503,$3450,-,VOLKSWAGEN,Golf,1993,Hatchback,No,CNG,1.6,110000KM,4.0,Manual,Front,04-May,Left wheel,Silver,2,
45801405,$10923,583,HYUNDAI,Accent,2011,Hatchback,Yes,Diesel,1.6,32800KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45789649,$36692,640,BMW,328,2013,Sedan,Yes,Petrol,2.0 Turbo,126400KM,4.0,Manual,Rear,04-May,Left wheel,Black,12,
45757582,$32929,1202,JEEP,Renegade,2017,Jeep,Yes,Petrol,2.4,43200KM,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,9,
45760889,$12858,,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,,4.0,Automatic,Front,04-May,Left wheel,,6,
45624971,$10820,919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966KM,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45655992,$4391,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45816283,$25716,1292,BMW,X5,2016,Jeep,Yes,Petrol,3,0KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45810888,$1019,769,CHEVROLET,HHR,2011,Jeep,Yes,Petrol,2.2,126765KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45655092,$941,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45810379,$14740,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,38194KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45772691,$1411,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45814500,$15681,,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0 Turbo,,4.0,Automatic,Front,04-May,Left wheel,,6,
45802637,$26500,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,296391KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45656703,$2038,,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,,6.0,Automatic,4x4,04-May,Left wheel,,12,
45768953,$1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45784801,$7213,,VOLKSWAGEN,Golf,1988,Hatchback,No,Petrol,1.6,,4.0,Manual,Front,02-Mar,Left wheel,,0,
45646869,$314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45768018,$14740,1296,FORD,Transit,2008,Microbus,No,Petrol,2.4,183000KM,6.0,Manual,Rear,04-May,Left wheel,Red,3,
45814316,$100355,-,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0 Turbo,35000KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45754857,$4391,,ACURA,RDX,2014,Jeep,Yes,Petrol,3.5,,6.0,Automatic,Front,04-May,Left wheel,,12,
45621658,$18189,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,248525KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45758690,$17405,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,44800KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45801874,$14069,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,112417KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45801602,$20266,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,106400KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
44549405,$50178,,LAND ROVER,Range Rover Evoque,2012,Jeep,Yes,Petrol,2.0 Turbo,,4.0,Tiptronic,4x4,02-Mar,Left wheel,,0,
45536951,$16308,-,MERCEDES-BENZ,E 270 AVANGARDI,2002,Sedan,Yes,Diesel,2.7 Turbo,248000KM,5.0,Tiptronic,Rear,04-May,Left wheel,Black,10,
